Index,Date,Time,DateTime,Readings_RH,Readings_F,Type
1344,10/3/18,11:01:03 PM,10/03/1823:01:03,57,68.9,
1345,10/3/18,11:11:03 PM,10/03/1823:11:03,57.1,68.9,
1346,10/3/18,11:21:03 PM,10/03/1823:21:03,57,68.9,
1347,10/3/18,11:31:03 PM,10/03/1823:31:03,57,68.9,
1348,10/3/18,11:41:03 PM,10/03/1823:41:03,57.1,68.9,
1349,10/3/18,11:51:03 PM,10/03/1823:51:03,57.1,68.9,
1350,10/4/18,12:01:03 AM,10/04/1800:01:03,57.1,68.8,
1351,10/4/18,12:11:03 AM,10/04/1800:11:03,57.2,68.8,
1352,10/4/18,12:21:03 AM,10/04/1800:21:03,57.3,68.8,
1353,10/4/18,12:31:03 AM,10/04/1800:31:03,57.4,68.8,
1354,10/4/18,12:41:03 AM,10/04/1800:41:03,57.5,68.8,
1355,10/4/18,12:51:03 AM,10/04/1800:51:03,57.6,68.8,
1356,10/4/18,1:01:03 AM,10/04/1801:01:03,57.7,68.8,
1357,10/4/18,1:11:03 AM,10/04/1801:11:03,57.7,68.8,
1358,10/4/18,1:21:03 AM,10/04/1801:21:03,57.8,68.8,
1359,10/4/18,1:31:03 AM,10/04/1801:31:03,57.8,68.8,
1360,10/4/18,1:41:03 AM,10/04/1801:41:03,57.8,68.8,
1361,10/4/18,1:51:03 AM,10/04/1801:51:03,58,68.8,
1362,10/4/18,2:01:03 AM,10/04/1802:01:03,58.1,68.8,
1363,10/4/18,2:11:03 AM,10/04/1802:11:03,58.2,68.8,
1364,10/4/18,2:21:03 AM,10/04/1802:21:03,58.3,68.8,
1365,10/4/18,2:31:03 AM,10/04/1802:31:03,58.3,68.8,
1366,10/4/18,2:41:03 AM,10/04/1802:41:03,58.3,68.8,
1367,10/4/18,2:51:03 AM,10/04/1802:51:03,58.4,68.8,
1368,10/4/18,3:01:03 AM,10/04/1803:01:03,58.5,68.8,
1369,10/4/18,3:11:03 AM,10/04/1803:11:03,58.5,68.8,
1370,10/4/18,3:21:03 AM,10/04/1803:21:03,58.5,68.8,
1371,10/4/18,3:31:03 AM,10/04/1803:31:03,58.5,68.8,
1372,10/4/18,3:41:03 AM,10/04/1803:41:03,58.5,68.8,
1373,10/4/18,3:51:03 AM,10/04/1803:51:03,58.6,68.8,
1374,10/4/18,4:01:03 AM,10/04/1804:01:03,58.5,68.8,
1375,10/4/18,4:11:03 AM,10/04/1804:11:03,58.7,68.7,
1376,10/4/18,4:21:03 AM,10/04/1804:21:03,58.7,68.8,
1377,10/4/18,4:31:03 AM,10/04/1804:31:03,58.8,68.7,
1378,10/4/18,4:41:03 AM,10/04/1804:41:03,58.9,68.8,
1379,10/4/18,4:51:03 AM,10/04/1804:51:03,58.9,68.7,
1380,10/4/18,5:01:03 AM,10/04/1805:01:03,59.1,68.7,
1381,10/4/18,5:11:03 AM,10/04/1805:11:03,59.4,68.7,
1382,10/4/18,5:21:03 AM,10/04/1805:21:03,59.1,68.8,
1383,10/4/18,5:31:03 AM,10/04/1805:31:03,59.4,68.8,
1384,10/4/18,5:41:03 AM,10/04/1805:41:03,59.5,68.8,
1385,10/4/18,5:51:03 AM,10/04/1805:51:03,59.6,68.8,
1386,10/4/18,6:01:03 AM,10/04/1806:01:03,59.5,68.8,
1387,10/4/18,6:11:03 AM,10/04/1806:11:03,59.6,68.8,
1388,10/4/18,6:21:03 AM,10/04/1806:21:03,59.8,68.8,
1389,10/4/18,6:31:03 AM,10/04/1806:31:03,59.8,68.8,
1390,10/4/18,6:41:03 AM,10/04/1806:41:03,60.2,68.8,
1391,10/4/18,6:51:03 AM,10/04/1806:51:03,60.6,68.8,
1392,10/4/18,7:01:03 AM,10/04/1807:01:03,61,68.8,
1393,10/4/18,7:11:03 AM,10/04/1807:11:03,61.3,68.9,
1394,10/4/18,7:21:03 AM,10/04/1807:21:03,60.9,68.9,
1395,10/4/18,7:31:03 AM,10/04/1807:31:03,60.7,68.9,
1396,10/4/18,7:41:03 AM,10/04/1807:41:03,60.6,68.9,
1397,10/4/18,7:51:03 AM,10/04/1807:51:03,60.3,68.9,
1398,10/4/18,8:01:03 AM,10/04/1808:01:03,60.2,68.9,
1399,10/4/18,8:11:03 AM,10/04/1808:11:03,60.2,68.9,
1400,10/4/18,8:21:03 AM,10/04/1808:21:03,60.3,68.9,
1401,10/4/18,8:31:03 AM,10/04/1808:31:03,60.7,69,
1402,10/4/18,8:41:03 AM,10/04/1808:41:03,60.7,69,
1403,10/4/18,8:51:03 AM,10/04/1808:51:03,60.7,69.1,
1404,10/4/18,9:01:03 AM,10/04/1809:01:03,61.2,69.2,
1405,10/4/18,9:11:03 AM,10/04/1809:11:03,61.3,69.3,
1406,10/4/18,9:21:03 AM,10/04/1809:21:03,61.7,69.4,
1407,10/4/18,9:31:03 AM,10/04/1809:31:03,62.2,69.6,
1408,10/4/18,9:41:03 AM,10/04/1809:41:03,61.7,70,
1409,10/4/18,9:51:03 AM,10/04/1809:51:03,62,70.4,
1410,10/4/18,10:01:03 AM,10/04/1810:01:03,60.7,70.9,
1411,10/4/18,10:11:03 AM,10/04/1810:11:03,59.8,71.4,
1412,10/4/18,10:21:03 AM,10/04/1810:21:03,58.9,71.8,
1413,10/4/18,10:31:03 AM,10/04/1810:31:03,58.3,72.3,
1414,10/4/18,10:41:03 AM,10/04/1810:41:03,57.6,72.5,
1415,10/4/18,10:51:03 AM,10/04/1810:51:03,57.1,72.5,
1416,10/4/18,11:01:03 AM,10/04/1811:01:03,57,72.6,
1417,10/4/18,11:11:03 AM,10/04/1811:11:03,56.9,72.7,
1418,10/4/18,11:21:03 AM,10/04/1811:21:03,56.7,72.9,
1419,10/4/18,11:31:03 AM,10/04/1811:31:03,56.4,72.9,
1420,10/4/18,11:41:03 AM,10/04/1811:41:03,56.3,73.1,
1421,10/4/18,11:51:03 AM,10/04/1811:51:03,56,73.1,
1422,10/4/18,12:01:03 PM,10/04/1812:01:03,56.1,73.1,
1423,10/4/18,12:11:03 PM,10/04/1812:11:03,56.2,72.9,
1424,10/4/18,12:21:03 PM,10/04/1812:21:03,56.2,72.8,
1425,10/4/18,12:31:03 PM,10/04/1812:31:03,56.2,72.7,
1426,10/4/18,12:41:03 PM,10/04/1812:41:03,56.6,72.5,
1427,10/4/18,12:51:03 PM,10/04/1812:51:03,56.7,72.4,
1428,10/4/18,1:01:03 PM,10/04/1813:01:03,57.1,72.3,
1429,10/4/18,1:11:03 PM,10/04/1813:11:03,57.3,72.2,
1430,10/4/18,1:21:03 PM,10/04/1813:21:03,57.4,72.2,
1431,10/4/18,1:31:03 PM,10/04/1813:31:03,57.5,72.1,
1432,10/4/18,1:41:03 PM,10/04/1813:41:03,57.4,71.9,
1433,10/4/18,1:51:03 PM,10/04/1813:51:03,57.6,71.9,
1434,10/4/18,2:01:03 PM,10/04/1814:01:03,57.6,72.2,
1435,10/4/18,2:11:03 PM,10/04/1814:11:03,57.4,72.5,
1436,10/4/18,2:21:03 PM,10/04/1814:21:03,57,72.8,
1437,10/4/18,2:31:03 PM,10/04/1814:31:03,56.7,73.1,
1438,10/4/18,2:41:03 PM,10/04/1814:41:03,56,73.5,
1439,10/4/18,2:51:03 PM,10/04/1814:51:03,55.8,73.5,
1440,10/4/18,3:01:03 PM,10/04/1815:01:03,56,73.5,
1441,10/4/18,3:11:03 PM,10/04/1815:11:03,55.8,73.4,
1442,10/4/18,3:21:03 PM,10/04/1815:21:03,55.8,73.3,
1443,10/4/18,3:31:03 PM,10/04/1815:31:03,56,73.1,
1444,10/4/18,3:41:03 PM,10/04/1815:41:03,55.9,72.9,
1445,10/4/18,3:51:03 PM,10/04/1815:51:03,55.9,72.7,
1446,10/4/18,4:01:03 PM,10/04/1816:01:03,56.2,72.6,
1447,10/4/18,4:11:03 PM,10/04/1816:11:03,56.5,72.5,
1448,10/4/18,4:21:03 PM,10/04/1816:21:03,56.8,72.5,
1449,10/4/18,4:31:03 PM,10/04/1816:31:03,56.7,72.4,
1450,10/4/18,4:41:03 PM,10/04/1816:41:03,56.5,72.2,
1451,10/4/18,4:51:03 PM,10/04/1816:51:03,56.5,72,
1452,10/4/18,5:01:03 PM,10/04/1817:01:03,56.6,71.9,
1453,10/4/18,5:11:03 PM,10/04/1817:11:03,56.8,71.7,
1454,10/4/18,5:21:03 PM,10/04/1817:21:03,57,71.6,
1455,10/4/18,5:31:03 PM,10/04/1817:31:03,57.4,71.4,
1456,10/4/18,5:41:03 PM,10/04/1817:41:03,57.4,71.2,
1457,10/4/18,5:51:03 PM,10/04/1817:51:03,57.4,71.1,
1458,10/4/18,6:01:03 PM,10/04/1818:01:03,57.5,71,
1459,10/4/18,6:11:03 PM,10/04/1818:11:03,57.5,70.9,
1460,10/4/18,6:21:03 PM,10/04/1818:21:03,57.7,70.8,
1461,10/4/18,6:31:03 PM,10/04/1818:31:03,57.8,70.7,
1462,10/4/18,6:41:03 PM,10/04/1818:41:03,57.8,70.6,
1463,10/4/18,6:51:03 PM,10/04/1818:51:03,58,70.5,
1464,10/4/18,7:01:03 PM,10/04/1819:01:03,58.2,70.4,
1465,10/4/18,7:11:03 PM,10/04/1819:11:03,58.2,70.3,
1466,10/4/18,7:21:03 PM,10/04/1819:21:03,58.3,70.3,
1467,10/4/18,7:31:03 PM,10/04/1819:31:03,58.5,70.3,
1468,10/4/18,7:41:03 PM,10/04/1819:41:03,58.5,70.2,
1469,10/4/18,7:51:03 PM,10/04/1819:51:03,57.9,70.1,
1470,10/4/18,8:01:03 PM,10/04/1820:01:03,57.6,70.1,
1471,10/4/18,8:11:03 PM,10/04/1820:11:03,57.2,70,
1472,10/4/18,8:21:03 PM,10/04/1820:21:03,56.8,69.9,
1473,10/4/18,8:31:03 PM,10/04/1820:31:03,56.2,69.8,
1474,10/4/18,8:41:03 PM,10/04/1820:41:03,57,69.8,
1475,10/4/18,8:51:03 PM,10/04/1820:51:03,56.6,69.8,
1476,10/4/18,9:01:03 PM,10/04/1821:01:03,56.2,69.8,
1477,10/4/18,9:11:03 PM,10/04/1821:11:03,55.5,69.7,
1478,10/4/18,9:21:03 PM,10/04/1821:21:03,55,69.8,
1479,10/4/18,9:31:03 PM,10/04/1821:31:03,54.5,69.8,
1480,10/4/18,9:41:03 PM,10/04/1821:41:03,54,69.8,
1481,10/4/18,9:51:03 PM,10/04/1821:51:03,53.7,69.8,
1482,10/4/18,10:01:03 PM,10/04/1822:01:03,53.7,69.8,
1483,10/4/18,10:11:03 PM,10/04/1822:11:03,53.5,69.8,
1484,10/4/18,10:21:03 PM,10/04/1822:21:03,53.1,69.8,
1485,10/4/18,10:31:03 PM,10/04/1822:31:03,52.9,69.8,
1486,10/4/18,10:41:03 PM,10/04/1822:41:03,52.7,69.8,
1487,10/4/18,10:51:03 PM,10/04/1822:51:03,52.8,69.8,
1488,10/4/18,11:01:03 PM,10/04/1823:01:03,52.7,69.8,
1489,10/4/18,11:11:03 PM,10/04/1823:11:03,52.4,69.8,
1490,10/4/18,11:21:03 PM,10/04/1823:21:03,52.5,69.9,
1491,10/4/18,11:31:03 PM,10/04/1823:31:03,52.4,69.9,
1492,10/4/18,11:41:03 PM,10/04/1823:41:03,52.1,69.9,
1493,10/4/18,11:51:03 PM,10/04/1823:51:03,51.9,69.9,
1494,10/5/18,12:01:03 AM,10/05/1800:01:03,52,69.9,
1495,10/5/18,12:11:03 AM,10/05/1800:11:03,51.8,69.9,
1496,10/5/18,12:21:03 AM,10/05/1800:21:03,51.3,69.9,
1497,10/5/18,12:31:03 AM,10/05/1800:31:03,51.3,70,
1498,10/5/18,12:41:03 AM,10/05/1800:41:03,51.5,70,
1499,10/5/18,12:51:03 AM,10/05/1800:51:03,51.5,70,
1500,10/5/18,1:01:03 AM,10/05/1801:01:03,51.2,70,
1501,10/5/18,1:11:03 AM,10/05/1801:11:03,51.2,70,
1502,10/5/18,1:21:03 AM,10/05/1801:21:03,51.3,70.1,
1503,10/5/18,1:31:03 AM,10/05/1801:31:03,51.2,70.1,
1504,10/5/18,1:41:03 AM,10/05/1801:41:03,50.7,70.1,
1505,10/5/18,1:51:03 AM,10/05/1801:51:03,50.7,70.1,
1506,10/5/18,2:01:03 AM,10/05/1802:01:03,51.1,70.1,
1507,10/5/18,2:11:03 AM,10/05/1802:11:03,50.9,70.1,
1508,10/5/18,2:21:03 AM,10/05/1802:21:03,50.6,70.1,
1509,10/5/18,2:31:03 AM,10/05/1802:31:03,50.6,70.1,
1510,10/5/18,2:41:03 AM,10/05/1802:41:03,50.7,70.2,
1511,10/5/18,2:51:03 AM,10/05/1802:51:03,50.7,70.2,
1512,10/5/18,3:01:03 AM,10/05/1803:01:03,50.5,70.2,
1513,10/5/18,3:11:03 AM,10/05/1803:11:03,50.3,70.2,
1514,10/5/18,3:21:03 AM,10/05/1803:21:03,50,70.2,
1515,10/5/18,3:31:03 AM,10/05/1803:31:03,50.1,70.2,
1516,10/5/18,3:41:03 AM,10/05/1803:41:03,49.7,70.2,
1517,10/5/18,3:51:03 AM,10/05/1803:51:03,49.4,70.2,
1518,10/5/18,4:01:03 AM,10/05/1804:01:03,49,70.2,
1519,10/5/18,4:11:03 AM,10/05/1804:11:03,49.1,70.2,
1520,10/5/18,4:21:03 AM,10/05/1804:21:03,48.8,70.2,
1521,10/5/18,4:31:03 AM,10/05/1804:31:03,47.9,70.2,
1522,10/5/18,4:41:03 AM,10/05/1804:41:03,48.1,70.2,
1523,10/5/18,4:51:03 AM,10/05/1804:51:03,47.6,70.2,
1524,10/5/18,5:01:03 AM,10/05/1805:01:03,47.7,70.2,
1525,10/5/18,5:11:03 AM,10/05/1805:11:03,47.2,70.3,
1526,10/5/18,5:21:03 AM,10/05/1805:21:03,47.2,70.3,
1527,10/5/18,5:31:03 AM,10/05/1805:31:03,47,70.3,
1528,10/5/18,5:41:03 AM,10/05/1805:41:03,46.4,70.3,
1529,10/5/18,5:51:03 AM,10/05/1805:51:03,46.4,70.3,
1530,10/5/18,6:01:03 AM,10/05/1806:01:03,46.4,70.3,
1531,10/5/18,6:11:03 AM,10/05/1806:11:03,46,70.3,
1532,10/5/18,6:21:03 AM,10/05/1806:21:03,45.5,70.3,
1533,10/5/18,6:31:03 AM,10/05/1806:31:03,45.1,70.3,
1534,10/5/18,6:41:03 AM,10/05/1806:41:03,44.7,70.2,
1535,10/5/18,6:51:03 AM,10/05/1806:51:03,44.5,70.2,
1536,10/5/18,7:01:03 AM,10/05/1807:01:03,43.9,70.2,
1537,10/5/18,7:11:03 AM,10/05/1807:11:03,43.7,70.1,
1538,10/5/18,7:21:03 AM,10/05/1807:21:03,43.7,70.1,
1539,10/5/18,7:31:03 AM,10/05/1807:31:03,43.2,70.1,
1540,10/5/18,7:41:03 AM,10/05/1807:41:03,43.2,70.1,
1541,10/5/18,7:51:03 AM,10/05/1807:51:03,43,70.1,
1542,10/5/18,8:01:03 AM,10/05/1808:01:03,42.9,70.1,
1543,10/5/18,8:11:03 AM,10/05/1808:11:03,42.8,70.1,
1544,10/5/18,8:21:03 AM,10/05/1808:21:03,42.5,70.1,
1545,10/5/18,8:31:03 AM,10/05/1808:31:03,42.8,70.1,
1546,10/5/18,8:41:03 AM,10/05/1808:41:03,42.5,70.1,
1547,10/5/18,8:51:03 AM,10/05/1808:51:03,42.7,70.1,
1548,10/5/18,9:01:03 AM,10/05/1809:01:03,42.7,70,
1549,10/5/18,9:11:03 AM,10/05/1809:11:03,42.5,70.1,
1550,10/5/18,9:21:03 AM,10/05/1809:21:03,42.5,70,
1551,10/5/18,9:31:03 AM,10/05/1809:31:03,42.7,70,
1552,10/5/18,9:41:03 AM,10/05/1809:41:03,42.4,70,
1553,10/5/18,9:51:03 AM,10/05/1809:51:03,42.4,70.1,
1554,10/5/18,10:01:03 AM,10/05/1810:01:03,42.3,70.1,
1555,10/5/18,10:11:03 AM,10/05/1810:11:03,42.4,70.1,
1556,10/5/18,10:21:03 AM,10/05/1810:21:03,42.2,70.1,
1557,10/5/18,10:31:03 AM,10/05/1810:31:03,42.3,70.1,
1558,10/5/18,10:41:03 AM,10/05/1810:41:03,42.5,70.1,
1559,10/5/18,10:51:03 AM,10/05/1810:51:03,42.6,70.2,
1560,10/5/18,11:01:03 AM,10/05/1811:01:03,42.7,70.2,
1561,10/5/18,11:11:03 AM,10/05/1811:11:03,42.8,70.2,
1562,10/5/18,11:21:03 AM,10/05/1811:21:03,42.7,70.2,
1563,10/5/18,11:31:03 AM,10/05/1811:31:03,43,70.2,
1564,10/5/18,11:41:03 AM,10/05/1811:41:03,43,70.2,
1565,10/5/18,11:51:03 AM,10/05/1811:51:03,42.9,70.3,
1566,10/5/18,12:01:03 PM,10/05/1812:01:03,42.8,70.2,
1567,10/5/18,12:11:03 PM,10/05/1812:11:03,42.9,70.3,
1568,10/5/18,12:21:03 PM,10/05/1812:21:03,43,70.3,
1569,10/5/18,12:31:03 PM,10/05/1812:31:03,43,70.3,
1570,10/5/18,12:41:03 PM,10/05/1812:41:03,43.3,70.3,
1571,10/5/18,12:51:03 PM,10/05/1812:51:03,43.4,70.3,
1572,10/5/18,1:01:03 PM,10/05/1813:01:03,43.3,70.3,
1573,10/5/18,1:11:03 PM,10/05/1813:11:03,43.5,70.4,
1574,10/5/18,1:21:03 PM,10/05/1813:21:03,43.8,70.4,
1575,10/5/18,1:31:03 PM,10/05/1813:31:03,43.8,70.4,
1576,10/5/18,1:41:03 PM,10/05/1813:41:03,44,70.5,
1577,10/5/18,1:51:03 PM,10/05/1813:51:03,44.2,70.5,
1578,10/5/18,2:01:03 PM,10/05/1814:01:03,44.4,70.5,
1579,10/5/18,2:11:03 PM,10/05/1814:11:03,44.6,70.5,
1580,10/5/18,2:21:03 PM,10/05/1814:21:03,44.6,70.5,
1581,10/5/18,2:31:03 PM,10/05/1814:31:03,44.8,70.5,
1582,10/5/18,2:41:03 PM,10/05/1814:41:03,44.7,70.5,
1583,10/5/18,2:51:03 PM,10/05/1814:51:03,44.7,70.5,
1584,10/5/18,3:01:03 PM,10/05/1815:01:03,44.7,70.5,
1585,10/5/18,3:11:03 PM,10/05/1815:11:03,45,70.6,
1586,10/5/18,3:21:03 PM,10/05/1815:21:03,45.4,70.6,
1587,10/5/18,3:31:03 PM,10/05/1815:31:03,45.7,70.6,
1588,10/5/18,3:41:03 PM,10/05/1815:41:03,45.8,70.7,
1589,10/5/18,3:51:03 PM,10/05/1815:51:03,45.7,70.7,
1590,10/5/18,4:01:03 PM,10/05/1816:01:03,45.7,70.7,
1591,10/5/18,4:11:03 PM,10/05/1816:11:03,45.7,70.7,
1592,10/5/18,4:21:03 PM,10/05/1816:21:03,45.8,70.7,
1593,10/5/18,4:31:03 PM,10/05/1816:31:03,46.1,70.7,
1594,10/5/18,4:41:03 PM,10/05/1816:41:03,46.2,70.7,
1595,10/5/18,4:51:03 PM,10/05/1816:51:03,46.9,70.7,
1596,10/5/18,5:01:03 PM,10/05/1817:01:03,47.4,70.8,
1597,10/5/18,5:11:03 PM,10/05/1817:11:03,47.7,70.8,
1598,10/5/18,5:21:03 PM,10/05/1817:21:03,47.7,70.8,
1599,10/5/18,5:31:03 PM,10/05/1817:31:03,47.8,70.8,
1600,10/5/18,5:41:03 PM,10/05/1817:41:03,47.9,70.8,
1601,10/5/18,5:51:03 PM,10/05/1817:51:03,47.9,70.9,
1602,10/5/18,6:01:03 PM,10/05/1818:01:03,47.9,70.9,
1603,10/5/18,6:11:03 PM,10/05/1818:11:03,48,70.9,
1604,10/5/18,6:21:03 PM,10/05/1818:21:03,48.1,70.9,
1605,10/5/18,6:31:03 PM,10/05/1818:31:03,48.1,70.9,
1606,10/5/18,6:41:03 PM,10/05/1818:41:03,48.2,70.9,
1607,10/5/18,6:51:03 PM,10/05/1818:51:03,48,70.9,
1608,10/5/18,7:01:03 PM,10/05/1819:01:03,48,70.9,
1609,10/5/18,7:11:03 PM,10/05/1819:11:03,47.9,70.9,
1610,10/5/18,7:21:03 PM,10/05/1819:21:03,47.9,70.9,
1611,10/5/18,7:31:03 PM,10/05/1819:31:03,47.8,70.9,
1612,10/5/18,7:41:03 PM,10/05/1819:41:03,47.9,70.9,
1613,10/5/18,7:51:03 PM,10/05/1819:51:03,47.9,71,
1614,10/5/18,8:01:03 PM,10/05/1820:01:03,48,70.9,
1615,10/5/18,8:11:03 PM,10/05/1820:11:03,48,70.9,
1616,10/5/18,8:21:03 PM,10/05/1820:21:03,47.9,70.9,
1617,10/5/18,8:31:03 PM,10/05/1820:31:03,47.9,70.9,
1618,10/5/18,8:41:03 PM,10/05/1820:41:03,47.9,70.9,
1619,10/5/18,8:51:03 PM,10/05/1820:51:03,47.9,71,
1620,10/5/18,9:01:03 PM,10/05/1821:01:03,47.8,71,
1621,10/5/18,9:11:03 PM,10/05/1821:11:03,47.9,71,
1622,10/5/18,9:21:03 PM,10/05/1821:21:03,47.8,71,
1623,10/5/18,9:31:03 PM,10/05/1821:31:03,47.8,71,
1624,10/5/18,9:41:03 PM,10/05/1821:41:03,47.7,71,
1625,10/5/18,9:51:03 PM,10/05/1821:51:03,47.7,71,
1626,10/5/18,10:01:03 PM,10/05/1822:01:03,47.7,71,
1627,10/5/18,10:11:03 PM,10/05/1822:11:03,47.7,71,
1628,10/5/18,10:21:03 PM,10/05/1822:21:03,47.7,71,
1629,10/5/18,10:31:03 PM,10/05/1822:31:03,47.7,70.9,
1630,10/5/18,10:41:03 PM,10/05/1822:41:03,47.9,70.9,
1631,10/5/18,10:51:03 PM,10/05/1822:51:03,48.1,71,
1632,10/5/18,11:01:03 PM,10/05/1823:01:03,48.3,71,
1633,10/5/18,11:11:03 PM,10/05/1823:11:03,48.4,71,
1634,10/5/18,11:21:03 PM,10/05/1823:21:03,48.5,71,
1635,10/5/18,11:31:03 PM,10/05/1823:31:03,48.5,71,
1636,10/5/18,11:41:03 PM,10/05/1823:41:03,48.6,71,
1637,10/5/18,11:51:03 PM,10/05/1823:51:03,48.8,71.1,
1638,10/6/18,12:01:03 AM,10/06/1800:01:03,48.8,71.1,
1639,10/6/18,12:11:03 AM,10/06/1800:11:03,48.9,71.1,
1640,10/6/18,12:21:03 AM,10/06/1800:21:03,48.9,71.1,
1641,10/6/18,12:31:03 AM,10/06/1800:31:03,48.9,71.1,
1642,10/6/18,12:41:03 AM,10/06/1800:41:03,49,71.1,
1643,10/6/18,12:51:03 AM,10/06/1800:51:03,49.1,71.1,
1644,10/6/18,1:01:03 AM,10/06/1801:01:03,49,71.1,
1645,10/6/18,1:11:03 AM,10/06/1801:11:03,49.1,71.1,
1646,10/6/18,1:21:03 AM,10/06/1801:21:03,49.1,71.1,
1647,10/6/18,1:31:03 AM,10/06/1801:31:03,49.1,71.1,
1648,10/6/18,1:41:03 AM,10/06/1801:41:03,49.2,71.1,
1649,10/6/18,1:51:03 AM,10/06/1801:51:03,49.2,71.2,
1650,10/6/18,2:01:03 AM,10/06/1802:01:03,49.3,71.1,
1651,10/6/18,2:11:03 AM,10/06/1802:11:03,49.4,71.2,
1652,10/6/18,2:21:03 AM,10/06/1802:21:03,49.6,71.2,
1653,10/6/18,2:31:03 AM,10/06/1802:31:03,50.1,71.2,
1654,10/6/18,2:41:03 AM,10/06/1802:41:03,50.5,71.2,
1655,10/6/18,2:51:03 AM,10/06/1802:51:03,50.8,71.2,
1656,10/6/18,3:01:03 AM,10/06/1803:01:03,51.2,71.1,
1657,10/6/18,3:11:03 AM,10/06/1803:11:03,51.4,71.1,
1658,10/6/18,3:21:03 AM,10/06/1803:21:03,51.6,71,
1659,10/6/18,3:31:03 AM,10/06/1803:31:03,51.9,71,
1660,10/6/18,3:41:03 AM,10/06/1803:41:03,52.2,70.9,
1661,10/6/18,3:51:03 AM,10/06/1803:51:03,52.4,70.9,
1662,10/6/18,4:01:03 AM,10/06/1804:01:03,52.8,70.9,
1663,10/6/18,4:11:03 AM,10/06/1804:11:03,52.8,70.8,
1664,10/6/18,4:21:03 AM,10/06/1804:21:03,53.1,70.8,
1665,10/6/18,4:31:03 AM,10/06/1804:31:03,53.1,70.8,
1666,10/6/18,4:41:03 AM,10/06/1804:41:03,53.5,70.7,
1667,10/6/18,4:51:03 AM,10/06/1804:51:03,53.7,70.7,
1668,10/6/18,5:01:03 AM,10/06/1805:01:03,53.8,70.7,
1669,10/6/18,5:11:03 AM,10/06/1805:11:03,54.4,70.7,
1670,10/6/18,5:21:03 AM,10/06/1805:21:03,54.2,70.7,
1671,10/6/18,5:31:03 AM,10/06/1805:31:03,54.4,70.6,
1672,10/6/18,5:41:03 AM,10/06/1805:41:03,54.7,70.6,
1673,10/6/18,5:51:03 AM,10/06/1805:51:03,54.5,70.5,
1674,10/6/18,6:01:03 AM,10/06/1806:01:03,54.2,70.5,
1675,10/6/18,6:11:03 AM,10/06/1806:11:03,54.6,70.5,
1676,10/6/18,6:21:03 AM,10/06/1806:21:03,55.1,70.5,
1677,10/6/18,6:31:03 AM,10/06/1806:31:03,55.3,70.4,
1678,10/6/18,6:41:03 AM,10/06/1806:41:03,55.5,70.4,
1679,10/6/18,6:51:03 AM,10/06/1806:51:03,55.8,70.4,
1680,10/6/18,7:01:03 AM,10/06/1807:01:03,55.9,70.4,
1681,10/6/18,7:11:03 AM,10/06/1807:11:03,56,70.4,
1682,10/6/18,7:21:03 AM,10/06/1807:21:03,56.3,70.4,
1683,10/6/18,7:31:03 AM,10/06/1807:31:03,56.9,70.4,
1684,10/6/18,7:41:03 AM,10/06/1807:41:03,57.2,70.4,
1685,10/6/18,7:51:03 AM,10/06/1807:51:03,57.1,70.4,
1686,10/6/18,8:01:03 AM,10/06/1808:01:03,56.9,70.4,
1687,10/6/18,8:11:03 AM,10/06/1808:11:03,56.7,70.3,
1688,10/6/18,8:21:03 AM,10/06/1808:21:03,56.6,70.3,
1689,10/6/18,8:31:03 AM,10/06/1808:31:03,56.9,70.3,
1690,10/6/18,8:41:03 AM,10/06/1808:41:03,57.1,70.3,
1691,10/6/18,8:51:03 AM,10/06/1808:51:03,57.2,70.3,
1692,10/6/18,9:01:03 AM,10/06/1809:01:03,57.3,70.2,
1693,10/6/18,9:11:03 AM,10/06/1809:11:03,57.2,70.2,
1694,10/6/18,9:21:03 AM,10/06/1809:21:03,57,70.2,
1695,10/6/18,9:31:03 AM,10/06/1809:31:03,57,70.2,
1696,10/6/18,9:41:03 AM,10/06/1809:41:03,56.9,70.2,
1697,10/6/18,9:51:03 AM,10/06/1809:51:03,57.1,70.2,
1698,10/6/18,10:01:03 AM,10/06/1810:01:03,57.3,70.2,
1699,10/6/18,10:11:03 AM,10/06/1810:11:03,57.5,70.1,
1700,10/6/18,10:21:03 AM,10/06/1810:21:03,57.5,70.1,
1701,10/6/18,10:31:03 AM,10/06/1810:31:03,57.4,70.1,
1702,10/6/18,10:41:03 AM,10/06/1810:41:03,57.4,70.1,
1703,10/6/18,10:51:03 AM,10/06/1810:51:03,57.4,70.1,
1704,10/6/18,11:01:03 AM,10/06/1811:01:03,57.6,70,
1705,10/6/18,11:11:03 AM,10/06/1811:11:03,57.8,70,
1706,10/6/18,11:21:03 AM,10/06/1811:21:03,57.9,70,
1707,10/6/18,11:31:03 AM,10/06/1811:31:03,57.9,70,
1708,10/6/18,11:41:03 AM,10/06/1811:41:03,57.9,70,
1709,10/6/18,11:51:03 AM,10/06/1811:51:03,57.9,69.9,
1710,10/6/18,12:01:03 PM,10/06/1812:01:03,57.9,69.9,
1711,10/6/18,12:11:03 PM,10/06/1812:11:03,58.1,69.9,
1712,10/6/18,12:21:03 PM,10/06/1812:21:03,58.2,69.9,
1713,10/6/18,12:31:03 PM,10/06/1812:31:03,58.2,69.9,
1714,10/6/18,12:41:03 PM,10/06/1812:41:03,58.3,69.9,
